-----------------------------------------------

time_window,device,absolute_deviation,standard_deviation,arithmetic_average,RMS,median,variance,activity
,girY,27.470999999999997,36.05566564355732,-13425,38.47390869147557,-1045,1300.0110249999998,stopped
,girZ,8.953199999999999,11.95850308358032,-3908,12.580868809426477,-0.7000000000000001,143.005796,stopped
14:53:18,accX,0.030000000000000016,0.047381430961928546,915,0.9162259546640229,0.91,0.0022450000000000013,stopped
,accY,0.027600000000000003,0.03672873534441391,-1,0.03674234614174767,0.01,0.001349,stopped
,accZ,0.042600000000000006,0.05557877292636101,0.39099999999999996,0.3949303736103365,0.41,0.0030889999999999993,stopped
,girX,10.445600000000002,19.607871480606967,-984,19.63254644716268,-0.63,384.46862400000003,stopped
,girY,3.0944000000000003,3.652078312413358,-0.34800000000000003,3.668620994324707,-1.63,13.337675999999998,stopped
,girZ,3.4776,5.567887301301993,-0.8009999999999999,5.625208440582447,0.4,31.00136899999999,stopped
14:53:46,accX,0.1594,0.21040199618824915,0.7390000000000001,0.7683684012243087,0.8,0.044269,walking
,accY,84,0.11757550765359255,-0.11599999999999999,0.16516658257650063,-0.1,0.013824,walking
,accZ,93,0.13070960178961605,0.5650000000000001,0.579922408603082,0.53,0.017084999999999996,walking
,girX,26724,41.186562128927434,-14.61,43.70108694300406,-12255,1696.3328999999994,walking
,girY,23.904000000000003,30.139934903712057,2.0679999999999996,30.210797738556987,4885,908.4156760000002,walking
,girZ,23.5864,30.484390038181832,-8392,31.61840761328755,1.5699999999999998,929.2980359999998,walking
14:54:15,accX,0.055400000000000074,0.07462573282722257,0.9789999999999999,0.9818401091827529,1.0,0.005569000000000004,jumping
,accY,0.0688,0.09575489543621256,0.040999999999999995,0.1041633332799983,55,0.009169,jumping
,accZ,142,0.18616122045152156,192,0.2674322344071484,0.20500000000000002,0.034656000000000006,jumping
,girX,9.5392,13.1553873375131,-2398,13.37215838972901,-0.26,173.064216,jumping
,girY,21.5088,35.17237468525547,-9.393000000000002,36.405005013047315,0.32,1237.095941,jumping
,girZ,6.507799999999999,11.374300901593907,-1.0170000000000001,11.41967644024996,0.42500000000000004,129.37472099999997,jumping
14:54:43,accX,0.004800000000000004,0.00489897948556636,1014,1.0140118342504687,1.01,2.4E-05,lying_down
,accY,0.004800000000000001,0.004898979485566357,46,0.046260134024881515,0.05,2.4E-05,lying_down
,accZ,0.0036000000000000073,0.005385164807134501,0.11100000000000002,0.11113055385446434,0.11,2.9E-05,lying_down
,girX,0.07840000000000001,0.08726969691708572,-0.18200000000000002,0.20184152199188354,-155,0.007616,lying_down
,girY,0.1432,0.19232524535276174,0.32100000000000006,0.3742058257162761,0.29500000000000004,0.036989,lying_down
,girZ,159,0.19318643844742314,0.9670000000000002,0.9861085132986127,0.95,0.03732100000000001,lying_down
14:55:11,accX,0.07599999999999996,0.10818964830333813,0.9650000000000001,0.9710458279607611,1.01,0.011704999999999997,lying_down
,accY,0.11720000000000001,0.14654692081377896,-0.03200000000000001,0.15000000000000002,0.04,0.021476,lying_down
,accZ,74,0.12361229712289955,0.15,0.1943707796969493,0.11,0.015279999999999998,lying_down
,girX,11404,16.306124002962815,6.909999999999999,17.70982156883575,-0.14500000000000002,265.88968,lying_down
,girY,20.9812,35.12647354916231,10974,36.800785589440885,0.31000000000000005,1233.8691439999998,lying_down
,girZ,7.774199999999999,13.133066245169097,-3.0389999999999993,13.4800945842379,895,172.47742899999994,lying_down
14:55:40,accX,0.16760000000000003,0.21912553479683744,0.8779999999999999,0.9049309365912959,865,0.04801600000000001,walking
,accY,0.14999999999999997,0.19043371550227126,-0.24499999999999997,0.3103063002905355,-0.19,0.03626499999999999,walking
,accZ,271,0.32213196053791365,409,0.5206246248498049,385,0.10376899999999997,walking
,girX,24.7232,27.297776631073823,4.400999999999999,27.65026961893862,-4535,745.1686090000001,walking
,girY,25.989599999999996,31.21119896767825,-27.762999999999998,41.77227681130154,-19.77,974.1389409999998,walking
,girZ,21966,26.356495138769876,-0.18200000000000002,26.3571235152852,2.9000000000000004,694.664836,walking
14:56:09,accX,0.08079999999999997,0.12031624994156026,958,0.9655257635091877,925,0.014476,stopped
,accY,0.07120000000000001,0.08296987405076615,-184,0.20184152199188354,-215,0.0068839999999999995,stopped
,accZ,0.08199999999999995,0.12085114811204732,0.36499999999999994,0.38448667077026216,0.32,0.014604999999999998,stopped
,girX,6.747399999999999,8.236235122918723,1561,8.382856911578536,-545,67.83556899999999,stopped
,girY,7.8012000000000015,13.21946144893959,-1.9970000000000006,13.369449128516854,-0.14,174.754161,stopped
,girZ,6683,7.5769334826168295,4.183000000000001,8.654906700825839,4125,57.409921,stopped
14:56:38,accX,0.2032,0.23837785132012582,0.47400000000000003,0.5305657357952923,0.52,0.056824000000000006,sitting
,accY,0.2772,0.3156326979259278,246,0.4001749617354889,0.11,0.09962399999999999,sitting
,accZ,0.13999999999999999,0.16267759526130202,0.6439999999999999,0.6642288762166246,0.63,0.026463999999999994,sitting
